model,epochs,dataset,monitor,pooling,sampler,shuffle,backbone,fulltune,optimizer,aggregator,batch_size,classifier,weight_decay,learning_rate,sliding_style,weight_config,training_entity,training_run_id,training_project,test_sliding_style,max_samples_per_class,run_id,f1_micro,f1_macro,precision_micro,precision_macro,recall_micro,recall_macro,mAP,acc,f1_per_class,precision_per_class,recall_per_class,mAP_per_class,positive_per_class,biting_f1_micro,biting_f1_macro,biting_precision_micro,biting_precision_macro,biting_recall_micro,biting_recall_macro,biting_mAP,biting_acc,aggression_f1_micro,aggression_f1_macro,aggression_precision_micro,aggression_precision_macro,aggression_recall_micro,aggression_recall_macro,aggression_mAP,aggression_acc,mouth not visible,feeding,charging,being charged,cturn,id,label_type,val_subset,train_subset
,40,coralcam,val_mAP,mean,balanced,False,resnet50,True,adam,,32,mlp,0.001,5e-05,frames,{'weight_method': 'uniform'},fish-benchmark,6kr01izn,coralcam,test_frames,1000,40fnxzyr,0.4394635260105133,0.12270078808069229,0.3785305619239807,0.155291348695755,0.5237771272659302,0.15800178050994873,0.13633373379707336,0.9408934116363525,"[0.49640288949012756, 0.1171010360121727, 0.0, 0.0, 0.0]","[0.37839847803115845, 0.3980582654476166, 0.0, 0.0, 0.0]","[0.7213608622550964, 0.06864797323942184, 0.0, 0.0, 0.0]","[0.5031445026397705, 0.1741500347852707, -0.0, 0.0027550989761948586, 0.0016190242022275925]","[11287, 4778, 0, 70, 36]",0.4410769045352936,0.30675196647644043,0.37912359833717346,0.3882283568382263,0.5272331237792969,0.39500442147254944,0.3386472761631012,0.8531978130340576,0.0,0.0,0.0,0.0,0.0,0.0,0.0021870615892112255,0.9990357160568237,"[[48450, 3145], [13375, 8142]]","[[67838, 4450], [496, 328]]","[[73112, 0], [0, 0]]","[[73010, 70], [32, 0]]","[[73073, 36], [3, 0]]",resnet_uniform_coralcam_frames,onehot,,
,100,coralcam,val_mAP,mean,random,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_w_temp,{'weight_method': 'uniform'},fish-benchmark,iica4rb7,coralcam,test_sliding_window,1000,uk5cm84u,0.03699009120464325,0.010401814244687557,0.4174252152442932,0.08348504453897476,0.01935250498354435,0.00554643664509058,0.0927257090806961,0.9542783498764038,"[0.05200907215476036, 0.0, 0.0, 0.0, 0.0]","[0.4174252152442932, 0.0, 0.0, 0.0, 0.0]","[0.027732182294130325, 0.0, 0.0, 0.0, 0.0]","[0.3037065863609314, 0.14611729979515076, -0.0, 0.01319599337875843, 0.0006086723296903074]","[11575, 4900, 0, 71, 41]",0.037230342626571655,0.02600453607738018,0.4174252152442932,0.2087126076221466,0.01948406733572483,0.013866091147065163,0.22491194307804108,0.8864618539810181,0.0,0.0,0.0,0.0,0.0,0.0,0.006902332883328199,0.9992340803146362,"[[61089, 11254], [448, 321]]","[[68212, 4900], [0, 0]]","[[73112, 0], [0, 0]]","[[73041, 71], [0, 0]]","[[73071, 41], [0, 0]]",videomae_random_uniform_coralcam_sliding_window_w_temp,onehot,,
,100,coralcam,val_mAP,mean,random,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_w_stride,{'weight_method': 'uniform'},fish-benchmark,zsae433u,coralcam,test_sliding_window,1000,xlxhnmi9,0.024158556014299393,0.006842717528343201,0.44111350178718567,0.0882226973772049,0.012419364415109158,0.003559395205229521,0.08608844876289368,0.9544753432273865,"[0.034213587641716, 0.0, 0.0, 0.0, 0.0]","[0.44111350178718567, 0.0, 0.0, 0.0, 0.0]","[0.01779697649180889, 0.0, 0.0, 0.0, 0.0]","[0.28627169132232666, 0.1314294934272766, -0.0, 0.012338200584053993, 0.00040285856812261045]","[11575, 4900, 0, 71, 41]",0.024318262934684753,0.017106793820858,0.44111350178718567,0.22055675089359283,0.012503793463110924,0.008898488245904446,0.20885059237480164,0.8869542479515076,0.0,0.0,0.0,0.0,0.0,0.0,0.006370529532432556,0.9992340803146362,"[[61276, 11369], [261, 206]]","[[68212, 4900], [0, 0]]","[[73112, 0], [0, 0]]","[[73041, 71], [0, 0]]","[[73071, 41], [0, 0]]",videomae_random_uniform_coralcam_sliding_window_w_stride,onehot,,
,40,coralcam,val_mAP,mean,balanced,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_w_temp,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.75, 'focal_loss_gamma': 5}",fish-benchmark,lpiv92mg,coralcam,test_sliding_window,1000,1ipz7vmt,0.25313135981559753,0.11282768100500107,0.15199041366577148,0.0692237913608551,0.7566166520118713,0.4055725336074829,0.11725084483623505,0.7974122166633606,"[0.33707404136657715, 0.17894692718982697, 0.0, 0.04248366132378578, 0.005633802618831396]","[0.22102345526218414, 0.09961596876382828, 0.0, 0.022549869492650032, 0.0029296875]","[0.7097192406654358, 0.8787755370140076, 0.0, 0.3661971688270569, 0.0731707289814949]","[0.2663338780403137, 0.13903549313545227, -0.0, 0.17948465049266815, 0.0014002311509102583]","[11575, 4900, 0, 71, 41]",0.25851407647132874,0.25801047682762146,0.15574544668197632,0.1603197157382965,0.7599999904632568,0.7942473888397217,0.202684685587883,0.5087878704071045,0.02533857524394989,0.024058731272816658,0.013321083970367908,0.012739778496325016,0.2589285671710968,0.2196839451789856,0.09044244140386581,0.9847425818443298,"[[32584, 3360], [28953, 8215]]","[[29292, 594], [38920, 4306]]","[[73112, 0], [0, 0]]","[[71914, 45], [1127, 26]]","[[72050, 38], [1021, 3]]",videomae_balanced_focal_2_coralcam_sliding_window_w_temp,onehot,,
,100,coralcam,val_mAP,mean,random,False,dino_large,True,adam,,32,mlp,0.001,5e-05,frames,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.5, 'focal_loss_gamma': 1}",fish-benchmark,qnfj5wzj,coralcam,test_frames,1000,0n4jplr2,0.24755501747131348,0.06293007731437683,0.4210604429244995,0.08421208709478378,0.1753138303756714,0.05023478344082832,0.08219144493341446,0.9528558850288391,"[0.31465038657188416, 0.0, 0.0, 0.0, 0.0]","[0.4210604429244995, 0.0, 0.0, 0.0, 0.0]","[0.2511739134788513, 0.0, 0.0, 0.0, 0.0]","[0.3293319046497345, 0.08077119290828705, -0.0, 0.0005730324774049222, 0.0002810727746691555]","[11287, 4778, 0, 70, 36]",0.24870602786540985,0.15732519328594208,0.4210604429244995,0.21053022146224976,0.1764705926179886,0.12558695673942566,0.20505154132843018,0.8828646540641785,0.0,0.0,0.0,0.0,0.0,0.0,0.00042705261148512363,0.9992750883102417,"[[57927, 8452], [3898, 2835]]","[[68334, 4778], [0, 0]]","[[73112, 0], [0, 0]]","[[73042, 70], [0, 0]]","[[73076, 36], [0, 0]]",dino_random_focal_coralcam_frames_True,onehot,,
,100,coralcam,val_mAP,mean,random,False,dino_large,True,adam,,32,mlp,0.001,5e-05,frames,{'weight_method': 'inverse'},fish-benchmark,s9la1ay6,coralcam,test_frames,1000,0bkhlvma,0.0,0.0,0.0,0.0,0.0,0.0,0.04532346874475479,0.9557637572288513,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.1527363359928131, 0.07292814552783966, -0.0, 0.0006685653352178633, 0.0002842818503268063]","[11287, 4778, 0, 70, 36]",0.0,0.0,0.0,0.0,0.0,0.0,0.11283224076032639,0.890134334564209,0.0,0.0,0.0,0.0,0.0,0.0,0.0004764235927723348,0.9992750883102417,"[[61825, 11287], [0, 0]]","[[68334, 4778], [0, 0]]","[[73112, 0], [0, 0]]","[[73042, 70], [0, 0]]","[[73076, 36], [0, 0]]",dino_random_inverse_coralcam_frames_True,onehot,,
,100,coralcam,val_mAP,mean,balanced,False,dino_large,True,adam,,32,mlp,0.001,5e-05,frames,{'weight_method': 'uniform'},fish-benchmark,83gzvc6m,coralcam,test_frames,1000,cvezipdk,0.3006710708141327,0.08242908120155334,0.3021165132522583,0.08744990825653076,0.2992393672466278,0.08837581425905228,0.08169086277484894,0.938423216342926,"[0.3751586377620697, 0.03698676452040672, 0.0, 0.0, 0.0]","[0.3395792841911316, 0.09767024964094162, 0.0, 0.0, 0.0]","[0.4190661907196045, 0.022812891751527786, 0.0, 0.0, 0.0]","[0.3272154629230499, 0.08020452409982681, -0.0, 0.0006393322837539017, 0.0003950120881199837]","[11287, 4778, 0, 70, 36]",0.3110896944999695,0.20607270300388336,0.32163509726524353,0.2186247706413269,0.3012138307094574,0.2209395468235016,0.20370998978614807,0.8534303307533264,0.0,0.0,0.0,0.0,0.0,0.0,0.0005171721568331122,0.992627739906311,"[[52626, 6557], [9199, 4730]]","[[67327, 4669], [1007, 109]]","[[73112, 0], [0, 0]]","[[72143, 70], [899, 0]]","[[73003, 36], [73, 0]]",dino_balanced_uniform_finetune_long_coralcam_frames,onehot,,
,40,coralcam,val_mAP,mean,balanced,False,dino_large,False,adam,,32,mlp,0.001,5e-05,frames,{'weight_method': 'uniform'},fish-benchmark,zn4wr5mi,coralcam,test_frames,1000,f4er6ozh,0.3449583053588867,0.13099442422389984,0.2840532064437866,0.10989899933338165,0.4391097128391266,0.17275431752204895,0.10417598485946655,0.9243680834770203,"[0.42567816376686096, 0.22321954369544983, 0.0, 0.006074411328881979, 0.0]","[0.3717162609100342, 0.17456847429275513, 0.0, 0.0032102728728204966, 0.0]","[0.49796801805496216, 0.30946552753448486, 0.0, 0.056338027119636536, 0.0]","[0.3573743402957916, 0.1587044596672058, -0.0, 0.0038172705098986626, 0.0009838927071541548]","[11565, 4902, 0, 71, 41]",0.3579827845096588,0.3244488537311554,0.3008725047111511,0.27314236760139465,0.441853404045105,0.4037167727947235,0.2580394148826599,0.8215203881263733,0.00513478834182024,0.0030372056644409895,0.0027662517968565226,0.0016051364364102483,0.0357142873108387,0.028169013559818268,0.0024005817249417305,0.9893998503684998,"[[51813, 5806], [9734, 5759]]","[[61037, 3385], [7173, 1517]]","[[73112, 0], [0, 0]]","[[71799, 67], [1242, 4]]","[[72871, 41], [200, 0]]",dino_balanced_uniform_coralcam_frames_False,onehot,,
,40,coralcam,val_mAP,mean,balanced,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_ti8,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.75, 'focal_loss_gamma': 5}",fish-benchmark,hfvovnt3,coralcam,test_sliding_window_ti8,1000,k3x5rcrq,0.45699143409729004,0.19279655814170837,0.319161057472229,0.1339213252067566,0.8043529987335205,0.39567410945892334,0.16415981948375702,0.8086435794830322,"[0.5855761170387268, 0.22887395322322845, 0.0, 0.14953270554542542, 0.0]","[0.4405948519706726, 0.14109967648983002, 0.0, 0.08791209012269974, 0.0]","[0.8727671504020691, 0.6056034564971924, 0.0, 0.5, 0.0]","[0.51362544298172, 0.14825448393821716, -0.0, 0.15605047345161438, 0.002868786919862032]","[3191, 928, 0, 32, 30]",0.4641198217868805,0.4072250425815582,0.32482531666755676,0.2908472716808319,0.8125758767127991,0.7391853332519531,0.3309399485588074,0.5373518466949463,0.10847457498311996,0.07476635277271271,0.06866952776908875,0.04395604506134987,0.25806450843811035,0.25,0.07945962995290756,0.984257161617279,"[[1626, 406], [3536, 2785]]","[[4004, 366], [3421, 562]]","[[8353, 0], [0, 0]]","[[8155, 16], [166, 16]]","[[8272, 30], [51, 0]]",videomae_balanced_focal_2_coralcam_sliding_window_ti8,onehot,,
,40,coralcam,val_mAP,mean,balanced,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_ti8,{'weight_method': 'uniform'},fish-benchmark,kjlh6e81,coralcam,test_sliding_window_ti8,1000,y4wr3k8p,0.43634727597236633,0.16115736961364746,0.41180217266082764,0.14614471793174744,0.4640038311481476,0.22357776761054993,0.14444321393966675,0.8799952268600464,"[0.5269991159439087, 0.15614618360996246, 0.0, 0.12264151126146317, 0.0]","[0.4979091286659241, 0.16059225797653198, 0.0, 0.07222222536802292, 0.0]","[0.5596991777420044, 0.15193966031074524, 0.0, 0.40625, 0.0]","[0.5126100182533264, 0.13419076800346375, -0.0, 0.07261055707931519, 0.002804695162922144]","[3191, 928, 0, 32, 30]",0.4489748477935791,0.341572642326355,0.43157893419265747,0.329250693321228,0.4678319990634918,0.3558194041252136,0.3234003782272339,0.7168681621551514,0.08441558480262756,0.06132075563073158,0.05284553021192551,0.03611111268401146,0.20967741310596466,0.203125,0.037707626819610596,0.9831198453903198,"[[3361, 1405], [1801, 1786]]","[[6688, 787], [737, 141]]","[[8353, 0], [0, 0]]","[[8154, 19], [167, 13]]","[[8257, 30], [66, 0]]",videomae_balanced_uniform_coralcam_sliding_window_ti8,onehot,,
,40,coralcam,val_mAP,mean,balanced,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_ti8,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.5, 'focal_loss_gamma': 1}",fish-benchmark,dxo409ky,coralcam,test_sliding_window_ti8,1000,modsnpa0,0.4274269640445709,0.15923888981342316,0.4211748242378235,0.14900937676429749,0.433867484331131,0.2124708890914917,0.14422446489334106,0.883634626865387,"[0.5215637683868408, 0.13706453144550323, 0.0, 0.13756613433361053, 0.0]","[0.5164362788200378, 0.14580802619457245, 0.0, 0.08280254900455475, 0.0]","[0.5267941355705261, 0.12931033968925476, 0.0, 0.40625, 0.0]","[0.5191985368728638, 0.13821549713611603, -0.0, 0.060791634023189545, 0.00291670230217278]","[3191, 928, 0, 32, 30]",0.43942904472351074,0.32931414246559143,0.4416380524635315,0.33112215995788574,0.4372420608997345,0.32805222272872925,0.3287070095539093,0.7249491214752197,0.08934707939624786,0.06878306716680527,0.05676855891942978,0.041401274502277374,0.20967741310596466,0.203125,0.03185416758060455,0.9841374158859253,"[[3588, 1510], [1574, 1681]]","[[6722, 808], [703, 120]]","[[8353, 0], [0, 0]]","[[8177, 19], [144, 13]]","[[8251, 30], [72, 0]]",videomae_balanced_focal_coralcam_sliding_window_ti8,onehot,,
,100,coralcam,val_mAP,mean,random,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_ti8,{'weight_method': 'uniform'},fish-benchmark,o2pwg7r2,coralcam,test_sliding_window_ti8,1000,j3i55s4c,0.41947343945503235,0.09851468354463577,0.5446906089782715,0.10973451286554337,0.34106671810150146,0.08937637507915497,0.14513477683067322,0.9054950475692749,"[0.49257341027259827, 0.0, 0.0, 0.0, 0.0]","[0.5486725568771362, 0.0, 0.0, 0.0, 0.0]","[0.44688186049461365, 0.0, 0.0, 0.0, 0.0]","[0.5403515100479126, 0.17468421161174774, -0.0, 0.006388701032847166, 0.004249457735568285]","[3191, 928, 0, 32, 30]",0.4233338236808777,0.24628670513629913,0.5446906089782715,0.2743362784385681,0.34620052576065063,0.22344093024730682,0.35751786828041077,0.7674488425254822,0.0,0.0,0.0,0.0,0.0,0.0,0.0053190793842077255,0.9962887763977051,"[[3989, 1765], [1173, 1426]]","[[7406, 928], [19, 0]]","[[8353, 0], [0, 0]]","[[8321, 32], [0, 0]]","[[8323, 30], [0, 0]]",videomae_random_uniform_coralcam_sliding_window_ti8,onehot,,
,100,coralcam,val_mAP,mean,random,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_ti8,"{'weight_method': 'focal_loss', 'focal_loss_alpha': 0.5, 'focal_loss_gamma': 1}",fish-benchmark,ffivzxmd,coralcam,test_sliding_window_ti8,1000,jrq91pv6,0.4329718053340912,0.10130266100168228,0.5475493669509888,0.1100735291838646,0.35804831981658936,0.09382639080286026,0.14636647701263428,0.9061175584793091,"[0.5065132975578308, 0.0, 0.0, 0.0, 0.0]","[0.5503676533699036, 0.0, 0.0, 0.0, 0.0]","[0.4691319465637207, 0.0, 0.0, 0.0, 0.0]","[0.5425797700881958, 0.1748846471309662, -0.0, 0.01031244546175003, 0.004055507481098175]","[3191, 928, 0, 32, 30]",0.4368889629840851,0.2532566487789154,0.5475493669509888,0.2751838266849518,0.3634377419948578,0.23456597328186035,0.3587322235107422,0.7690051198005676,0.0,0.0,0.0,0.0,0.0,0.0,0.007183976471424103,0.9962887763977051,"[[3939, 1694], [1223, 1497]]","[[7411, 928], [14, 0]]","[[8353, 0], [0, 0]]","[[8321, 32], [0, 0]]","[[8323, 30], [0, 0]]",videomae_random_focal_coralcam_sliding_window_ti8,onehot,,
,100,coralcam,val_mAP,mean,random,False,videomae,False,adam,,32,mlp,0.001,5e-05,sliding_window_ti8,{'weight_method': 'inverse'},fish-benchmark,6rwyqlwk,coralcam,test_sliding_window_ti8,1000,mfa5mzvs,0.33176863193511963,0.15778811275959015,0.24271629750728607,0.1396074891090393,0.5240373015403748,0.3928927779197693,0.1500895768404007,0.7886747121810913,"[0.4633098542690277, 0.24486148357391357, 0.0, 0.08076923340559006, 0.0]","[0.512937605381012, 0.1420670598745346, 0.0, 0.04303278774023056, 0.0]","[0.4224381148815155, 0.8857758641242981, 0.0, 0.65625, 0.0]","[0.5166928768157959, 0.16615281999111176, -0.0, 0.06363938748836517, 0.003962772898375988]","[3191, 928, 0, 32, 30]",0.3462858200073242,0.35408568382263184,0.25790348649024963,0.3275023400783539,0.5268269181251526,0.6541069746017456,0.3414228558540344,0.5095773935317993,0.06222222372889519,0.04038461670279503,0.03425774723291397,0.02151639387011528,0.33870968222618103,0.328125,0.03380107879638672,0.9621094465255737,"[[3882, 1843], [1280, 1348]]","[[2461, 106], [4964, 822]]","[[8353, 0], [0, 0]]","[[7854, 11], [467, 21]]","[[8198, 30], [125, 0]]",videomae_random_inverse_coralcam_sliding_window_ti8,onehot,,
